order_item_id,order_id,product_id,quantity,unit_price,line_subtotal,line_discount_amount,line_net_revenue,line_cost,line_profit
54870,29738,213,1,30.93,30.93,6.5,24.43,16.13,8.3
54871,29738,207,2,41.43,82.86,17.4,65.46,41.44,24.02
54872,29739,212,2,10.92,21.84,5.46,16.38,12.9,3.48
54873,29739,266,1,46.81,46.81,11.7,35.11,30.07,5.04
54874,29740,225,1,29.27,29.27,0.0,29.27,17.68,11.59
54875,29741,224,1,16.78,16.78,3.69,13.09,9.36,3.73
54876,29742,286,1,272.52,272.52,35.43,237.09,144.73,92.36
54877,29742,293,1,878.26,878.26,114.17,764.09,518.03,246.06
54878,29743,242,1,66.33,66.33,9.29,57.04,33.39,23.65
54879,29744,235,1,27.26,27.26,6.0,21.26,11.94,9.32
54880,29745,243,2,90.3,180.6,0.0,180.6,85.28,95.32
54881,29746,233,1,10.18,10.18,1.93,8.25,5.26,2.99
54882,29746,248,1,40.24,40.24,7.65,32.59,19.1,13.49
54883,29747,90,1,78.17,78.17,3.13,75.04,34.77,40.27
54884,29748,266,1,46.81,46.81,0.0,46.81,30.07,16.74
54885,29749,203,1,160.15,160.15,25.62,134.53,77.39,57.14
54886,29750,184,2,18.95,37.9,0.0,37.9,19.44,18.46
54887,29751,234,2,56.84,113.68,0.0,113.68,59.1,54.58
54888,29751,231,1,79.55,79.55,0.0,79.55,41.55,38.0
54889,29751,246,2,50.57,101.14,0.0,101.14,47.66,53.48
54890,29752,232,2,17.43,34.86,1.74,33.12,15.84,17.28
54891,29752,174,1,76.12,76.12,3.81,72.31,29.65,42.66
54892,29752,231,1,79.55,79.55,3.98,75.57,41.55,34.02
54893,29753,234,3,56.84,170.52,37.51,133.01,88.65,44.36
54894,29753,240,1,16.46,16.46,3.62,12.84,8.51,4.33
54895,29754,236,1,79.68,79.68,0.0,79.68,41.38,38.3
54896,29754,241,1,19.8,19.8,0.0,19.8,9.42,10.38
54897,29755,240,2,16.46,32.92,0.0,32.92,17.02,15.9
54898,29755,274,3,60.3,180.89999999999998,0.0,180.9,99.15,81.75
54899,29756,30,1,279.12,279.12,92.11,187.01,164.33,22.68
54900,29756,209,1,21.87,21.87,7.22,14.65,11.18,3.47
54901,29757,231,3,79.55,238.64999999999998,7.16,231.49,124.65,106.84
54902,29758,236,1,79.68,79.68,0.0,79.68,41.38,38.3
54903,29758,173,1,67.18,67.18,0.0,67.18,27.69,39.49
54904,29759,229,1,47.57,47.57,4.28,43.29,23.62,19.67
54905,29760,229,1,47.57,47.57,0.0,47.57,23.62,23.95
54906,29760,246,1,50.57,50.57,0.0,50.57,23.83,26.74
54907,29760,199,1,92.82,92.82,0.0,92.82,41.79,51.03
54908,29761,88,1,89.88,89.88,0.0,89.88,36.98,52.9
54909,29761,240,1,16.46,16.46,0.0,16.46,8.51,7.95
54910,29762,116,3,48.1,144.3,41.85,102.45,69.42,33.03
54911,29763,274,1,60.3,60.3,3.02,57.28,33.05,24.23
54912,29763,133,2,95.31,190.62,9.53,181.09,106.06,75.03
54913,29763,126,1,29.0,29.0,1.45,27.55,15.65,11.9
54914,29764,117,1,177.36,177.36,0.0,177.36,93.41,83.95
54915,29764,132,1,102.64,102.64,0.0,102.64,53.44,49.2
54916,29765,177,1,63.64,63.64,0.0,63.64,26.16,37.48
54917,29766,229,2,47.57,95.14,14.27,80.87,47.24,33.63
54918,29766,222,1,39.28,39.28,5.89,33.39,20.3,13.09
54919,29767,241,1,19.8,19.8,1.78,18.02,9.42,8.6
54920,29767,189,1,303.59,303.59,27.32,276.27,156.28,119.99
54921,29768,201,1,189.78,189.78,9.49,180.29,97.93,82.36
54922,29768,199,1,92.82,92.82,4.64,88.18,41.79,46.39
54923,29769,184,1,18.95,18.95,3.6,15.35,9.72,5.63
54924,29770,197,1,249.53,249.53,9.98,239.55,133.61,105.94
54925,29771,184,1,18.95,18.95,3.03,15.92,9.72,6.2
54926,29771,184,1,18.95,18.95,3.03,15.92,9.72,6.2
54927,29771,189,1,303.59,303.59,48.57,255.02,156.28,98.74
54928,29772,195,1,195.81,195.81,9.79,186.02,102.73,83.29
54929,29773,199,2,92.82,185.64,3.71,181.93,83.58,98.35
54930,29774,199,2,92.82,185.64,0.0,185.64,83.58,102.06
54931,29775,189,2,303.59,607.18,54.65,552.53,312.56,239.97
54932,29775,205,1,299.18,299.18,26.93,272.25,160.65,111.6
54933,29776,30,1,279.12,279.12,53.03,226.09,164.33,61.76
54934,29777,194,1,54.84,54.84,19.19,35.65,25.72,9.93
54935,29777,212,1,10.92,10.92,3.82,7.1,6.45,0.65
54936,29778,188,1,270.84,270.84,51.46,219.38,124.95,94.43
54937,29778,202,1,278.23,278.23,52.86,225.37,137.63,87.74
54938,29778,98,2,49.31,98.62,18.74,79.88,40.36,39.52
54939,29779,199,1,92.82,92.82,0.0,92.82,41.79,51.03
54940,29779,192,1,138.8,138.8,0.0,138.8,69.16,69.64
54941,29780,194,1,54.84,54.84,10.42,44.42,25.72,18.7
54942,29780,181,1,26.0,26.0,4.94,21.06,12.39,8.67
54943,29781,154,1,79.17,79.17,30.88,48.29,29.49,18.8
54944,29782,206,2,314.04,628.08,81.65,546.43,297.64,248.79
54945,29783,185,3,257.79,773.3700000000001,0.0,773.37,402.9,370.47
54946,29784,192,1,138.8,138.8,0.0,138.8,69.16,69.64
54947,29784,203,1,160.15,160.15,0.0,160.15,77.39,82.76
54948,29785,205,1,299.18,299.18,0.0,299.18,160.65,138.53
54949,29785,178,1,79.57,79.57,0.0,79.57,27.64,51.93
54950,29786,203,3,160.15,480.45000000000005,0.0,480.45,232.17,248.28
54951,29787,274,1,60.3,60.3,0.0,60.3,33.05,27.25
54952,29788,198,1,115.36,115.36,0.0,115.36,61.0,54.36
54953,29788,195,1,195.81,195.81,0.0,195.81,102.73,93.08
54954,29789,32,2,339.04,678.08,33.9,644.18,427.84,216.34
54955,29790,50,1,128.09,128.09,0.0,128.09,57.1,70.99
54956,29791,186,1,106.33,106.33,0.0,106.33,47.99,58.34
54957,29792,189,1,303.59,303.59,54.65,248.94,156.28,92.66
54958,29793,193,1,156.39,156.39,62.56,93.83,77.52,16.31
54959,29794,203,1,160.15,160.15,0.0,160.15,77.39,82.76
54960,29794,205,1,299.18,299.18,0.0,299.18,160.65,138.53
54961,29794,282,1,647.09,647.09,0.0,647.09,323.54,323.55
54962,29795,197,2,249.53,499.06,189.64,309.42,267.22,42.2
54963,29795,185,1,257.79,257.79,97.96,159.83,134.3,25.53
54964,29796,206,1,314.04,314.04,0.0,314.04,148.82,165.22
54965,29796,156,1,10.77,10.77,0.0,10.77,3.81,6.96
54966,29796,174,1,76.12,76.12,0.0,76.12,29.65,46.47
54967,29796,159,1,74.04,74.04,0.0,74.04,28.73,45.31
54968,29797,166,1,24.49,24.49,5.63,18.86,8.77,10.09
54969,29797,178,1,79.57,79.57,18.3,61.27,27.64,33.63
54970,29798,152,1,22.41,22.41,8.52,13.89,7.75,6.14
54971,29799,156,3,10.77,32.31,0.65,31.66,11.43,20.23
54972,29799,169,1,6.24,6.24,0.12,6.12,2.35,3.77
54973,29800,3,1,566.32,566.32,0.0,566.32,363.78,202.54
54974,29801,151,1,47.78,47.78,1.91,45.87,17.94,27.93
54975,29801,209,1,21.87,21.87,0.87,21.0,11.18,9.82
54976,29802,153,1,89.75,89.75,12.57,77.18,33.95,43.23
54977,29803,153,2,89.75,179.5,25.13,154.37,67.9,86.47
54978,29803,167,1,64.78,64.78,9.07,55.71,22.93,32.78
54979,29803,162,1,45.4,45.4,6.36,39.04,18.49,20.55
54980,29803,166,1,24.49,24.49,3.43,21.06,8.77,12.29
54981,29804,163,2,94.11,188.22,0.0,188.22,68.74,119.48
54982,29804,108,1,101.65,101.65,0.0,101.65,46.27,55.38
54983,29804,175,1,64.85,64.85,0.0,64.85,26.78,38.07
54984,29805,172,2,68.57,137.14,0.0,137.14,51.64,85.5
54985,29806,171,1,26.6,26.6,0.0,26.6,10.53,16.07
54986,29807,153,1,89.75,89.75,26.03,63.72,33.95,29.77
54987,29808,172,1,68.57,68.57,0.0,68.57,25.82,42.75
54988,29808,151,1,47.78,47.78,0.0,47.78,17.94,29.84
54989,29808,234,2,56.84,113.68,0.0,113.68,59.1,54.58
54990,29809,155,3,12.59,37.769999999999996,0.0,37.77,14.73,23.04
54991,29809,96,1,182.08,182.08,0.0,182.08,77.59,104.49
54992,29810,158,1,94.46,94.46,0.0,94.46,33.16,61.3
54993,29811,39,1,352.08,352.08,0.0,352.08,207.07,145.01
54994,29812,189,3,303.59,910.77,0.0,910.77,468.84,441.93
54995,29813,157,1,56.09,56.09,7.29,48.8,20.48,28.32
54996,29813,191,1,100.48,100.48,13.06,87.42,52.3,35.12
54997,29814,194,1,54.84,54.84,0.0,54.84,25.72,29.12
54998,29815,202,1,278.23,278.23,8.35,269.88,137.63,132.25
54999,29815,201,3,189.78,569.34,17.08,552.26,293.79,258.47
55000,29816,182,1,50.61,50.61,2.02,48.59,24.23,24.36
55001,29816,181,1,26.0,26.0,1.04,24.96,12.39,12.57
55002,29816,181,1,26.0,26.0,1.04,24.96,12.39,12.57
55003,29817,206,1,314.04,314.04,0.0,314.04,148.82,165.22
55004,29818,185,1,257.79,257.79,0.0,257.79,134.3,123.49
55005,29818,205,1,299.18,299.18,0.0,299.18,160.65,138.53
55006,29818,18,1,486.96,486.96,0.0,486.96,286.18,200.78
55007,29819,185,1,257.79,257.79,0.0,257.79,134.3,123.49
55008,29819,197,2,249.53,499.06,0.0,499.06,267.22,231.84
55009,29820,203,1,160.15,160.15,6.41,153.74,77.39,76.35
55010,29820,204,1,246.49,246.49,9.86,236.63,120.22,116.41
55011,29821,198,1,115.36,115.36,0.0,115.36,61.0,54.36
55012,29822,8,1,437.42,437.42,0.0,437.42,283.12,154.3
55013,29822,203,1,160.15,160.15,0.0,160.15,77.39,82.76
55014,29823,204,1,246.49,246.49,91.2,155.29,120.22,35.07
55015,29823,260,1,8.93,8.93,3.3,5.63,5.47,0.16
55016,29823,204,1,246.49,246.49,91.2,155.29,120.22,35.07
55017,29824,186,1,106.33,106.33,0.0,106.33,47.99,58.34
55018,29824,190,1,57.73,57.73,0.0,57.73,31.36,26.37
55019,29824,286,1,272.52,272.52,0.0,272.52,144.73,127.79
55020,29824,197,2,249.53,499.06,0.0,499.06,267.22,231.84
55021,29825,201,1,189.78,189.78,0.0,189.78,97.93,91.85
55022,29825,203,1,160.15,160.15,0.0,160.15,77.39,82.76
55023,29826,179,1,170.72,170.72,0.0,170.72,87.45,83.27
55024,29826,189,1,303.59,303.59,0.0,303.59,156.28,147.31
55025,29827,190,1,57.73,57.73,0.0,57.73,31.36,26.37
55026,29827,186,1,106.33,106.33,0.0,106.33,47.99,58.34
55027,29828,201,1,189.78,189.78,15.18,174.6,97.93,76.67
55028,29828,179,1,170.72,170.72,13.66,157.06,87.45,69.61
55029,29829,185,1,257.79,257.79,12.89,244.9,134.3,110.6
55030,29830,166,2,24.49,48.98,0.0,48.98,17.54,31.44
55031,29831,214,1,41.77,41.77,0.0,41.77,21.33,20.44
55032,29832,170,2,58.85,117.7,43.55,74.15,42.86,31.29
55033,29833,161,1,52.51,52.51,2.1,50.41,19.76,30.65
55034,29834,233,1,10.18,10.18,0.0,10.18,5.26,4.92
55035,29835,165,1,71.87,71.87,0.0,71.87,29.76,42.11
55036,29835,167,2,64.78,129.56,0.0,129.56,45.86,83.7
55037,29835,155,1,12.59,12.59,0.0,12.59,4.91,7.68
55038,29835,177,2,63.64,127.28,0.0,127.28,52.32,74.96
55039,29836,177,1,63.64,63.64,0.0,63.64,26.16,37.48
55040,29836,217,1,37.77,37.77,0.0,37.77,22.44,15.33
55041,29837,167,3,64.78,194.34,52.47,141.87,68.79,73.08
55042,29838,100,1,151.8,151.8,10.63,141.17,67.7,73.47
55043,29838,110,1,47.0,47.0,3.29,43.71,21.0,22.71
55044,29839,222,1,39.28,39.28,4.71,34.57,20.3,14.27
55045,29839,221,1,23.7,23.7,2.84,20.86,12.38,8.48
55046,29840,220,1,29.74,29.74,0.0,29.74,16.81,12.93
55047,29840,249,1,90.7,90.7,0.0,90.7,46.63,44.07
55048,29841,220,1,29.74,29.74,6.25,23.49,16.81,6.68
55049,29841,101,1,171.21,171.21,35.95,135.26,78.21,57.05
55050,29842,222,1,39.28,39.28,0.0,39.28,20.3,18.98
55051,29842,228,2,28.94,57.88,0.0,57.88,33.02,24.86
55052,29842,227,1,32.35,32.35,0.0,32.35,16.99,15.36
55053,29843,210,1,27.65,27.65,0.0,27.65,15.41,12.24
55054,29843,292,3,78.5,235.5,0.0,235.5,117.06,118.44
55055,29844,207,1,41.43,41.43,0.0,41.43,20.72,20.71
55056,29845,192,1,138.8,138.8,9.72,129.08,69.16,59.92
55057,29846,212,1,10.92,10.92,0.0,10.92,6.45,4.47
55058,29847,222,1,39.28,39.28,12.18,27.1,20.3,6.8
55059,29847,223,1,22.23,22.23,6.89,15.34,12.19,3.15
55060,29847,228,1,28.94,28.94,8.97,19.97,16.51,3.46
55061,29848,223,1,22.23,22.23,0.0,22.23,12.19,10.04
55062,29848,212,1,10.92,10.92,0.0,10.92,6.45,4.47
55063,29849,219,1,24.34,24.34,0.0,24.34,12.97,11.37
55064,29849,221,1,23.7,23.7,0.0,23.7,12.38,11.32
55065,29850,215,1,25.06,25.06,0.0,25.06,13.1,11.96
55066,29851,2,1,162.08,162.08,29.17,132.91,101.56,31.35
55067,29852,163,1,94.11,94.11,30.12,63.99,34.37,29.62
55068,29852,288,3,199.88,599.64,191.88,407.76,321.9,85.86
55069,29852,218,1,33.07,33.07,10.58,22.49,16.94,5.55
55070,29853,219,1,24.34,24.34,8.03,16.31,12.97,3.34
55071,29853,208,1,37.46,37.46,12.36,25.1,19.75,5.35
55072,29853,209,1,21.87,21.87,7.22,14.65,11.18,3.47
55073,29854,224,2,16.78,33.56,0.34,33.22,18.72,14.5
55074,29855,278,1,442.26,442.26,75.18,367.08,232.21,134.87
55075,29855,100,1,151.8,151.8,25.81,125.99,67.7,58.29
55076,29856,29,1,233.45,233.45,7.0,226.45,156.31,70.14
55077,29856,35,3,33.38,100.14000000000001,3.0,97.14,59.97,37.17
55078,29856,149,1,230.08,230.08,6.9,223.18,124.46,98.72
55079,29857,275,3,183.24,549.72,0.0,549.72,309.48,240.24
55080,29857,15,3,552.32,1656.96,0.0,1656.96,1047.63,609.33
55081,29857,124,1,179.34,179.34,0.0,179.34,101.8,77.54
55082,29858,63,2,127.62,255.24,33.18,222.06,99.94,122.12
55083,29859,281,2,657.42,1314.84,0.0,1314.84,721.22,593.62
55084,29859,11,1,380.8,380.8,0.0,380.8,252.23,128.57
55085,29859,200,2,235.08,470.16,0.0,470.16,250.94,219.22
55086,29859,9,1,583.55,583.55,0.0,583.55,380.76,202.79
55087,29860,29,1,233.45,233.45,11.67,221.78,156.31,65.47
55088,29860,280,1,431.22,431.22,21.56,409.66,226.89,182.77
55089,29861,278,1,442.26,442.26,35.38,406.88,232.21,174.67
55090,29862,36,1,315.78,315.78,0.0,315.78,187.11,128.67
55091,29863,63,1,127.62,127.62,0.0,127.62,49.97,77.65
55092,29864,278,1,442.26,442.26,26.54,415.72,232.21,183.51
55093,29865,39,1,352.08,352.08,0.0,352.08,207.07,145.01
55094,29866,23,3,400.95,1202.85,96.23,1106.62,812.43,294.19
55095,29866,7,3,107.52,322.56,25.8,296.76,180.12,116.64
55096,29867,254,1,51.78,51.78,7.25,44.53,33.35,11.18
55097,29867,51,1,74.42,74.42,10.42,64.0,32.31,31.69
55098,29868,265,1,40.93,40.93,12.69,28.24,22.59,5.65
55099,29869,86,2,53.26,106.52,17.04,89.48,47.6,41.88
55100,29869,47,1,20.12,20.12,3.22,16.9,8.02,8.88
55101,29869,66,1,123.52,123.52,19.76,103.76,53.86,49.9
55102,29870,43,1,13.1,13.1,0.26,12.84,5.64,7.2
55103,29871,51,1,74.42,74.42,17.86,56.56,32.31,24.25
55104,29872,48,2,45.63,91.26,0.0,91.26,37.86,53.4
55105,29873,54,1,43.21,43.21,13.4,29.81,19.56,10.25
55106,29874,43,3,13.1,39.3,0.0,39.3,16.92,22.38
55107,29875,182,2,50.61,101.22,17.21,84.01,48.46,35.55
55108,29876,214,1,41.77,41.77,0.0,41.77,21.33,20.44
55109,29876,219,1,24.34,24.34,0.0,24.34,12.97,11.37
55110,29877,145,1,162.58,162.58,22.76,139.82,82.5,57.32
55111,29878,274,3,60.3,180.89999999999998,0.0,180.9,99.15,81.75
55112,29878,276,3,653.31,1959.9299999999998,0.0,1959.93,1028.82,931.11
55113,29878,258,1,45.85,45.85,0.0,45.85,27.46,18.39
55114,29879,254,1,51.78,51.78,0.0,51.78,33.35,18.43
55115,29879,112,1,77.35,77.35,0.0,77.35,36.58,40.77
55116,29880,230,1,66.49,66.49,1.99,64.5,32.45,32.05
55117,29881,243,1,90.3,90.3,0.0,90.3,42.64,47.66
55118,29882,165,2,71.87,143.74,0.0,143.74,59.52,84.22
55119,29883,168,1,21.47,21.47,3.65,17.82,7.47,10.35
55120,29883,174,1,76.12,76.12,12.94,63.18,29.65,33.53
55121,29884,278,1,442.26,442.26,8.85,433.41,232.21,201.2
55122,29884,171,2,26.6,53.2,1.06,52.14,21.06,31.08
55123,29885,114,3,172.18,516.54,0.0,516.54,229.05,287.49
55124,29886,245,1,44.09,44.09,16.31,27.78,19.47,8.31
55125,29887,18,1,486.96,486.96,102.26,384.7,286.18,98.52
55126,29888,222,1,39.28,39.28,8.64,30.64,20.3,10.34
55127,29888,250,1,16.64,16.64,3.66,12.98,8.28,4.7
55128,29888,215,1,25.06,25.06,5.51,19.55,13.1,6.45
55129,29888,215,1,25.06,25.06,5.51,19.55,13.1,6.45
55130,29889,222,2,39.28,78.56,0.0,78.56,40.6,37.96
55131,29889,217,1,37.77,37.77,0.0,37.77,22.44,15.33
55132,29890,220,1,29.74,29.74,0.0,29.74,16.81,12.93
55133,29890,209,2,21.87,43.74,0.0,43.74,22.36,21.38
55134,29891,256,3,62.81,188.43,0.0,188.43,103.14,85.29
55135,29892,49,1,76.1,76.1,0.0,76.1,30.7,45.4
55136,29892,224,1,16.78,16.78,0.0,16.78,9.36,7.42
55137,29893,249,1,90.7,90.7,21.77,68.93,46.63,22.3
55138,29893,234,1,56.84,56.84,13.64,43.2,29.55,13.65
55139,29894,246,3,50.57,151.71,10.62,141.09,71.49,69.6
55140,29895,237,1,34.29,34.29,2.74,31.55,16.16,15.39
55141,29895,250,1,16.64,16.64,1.33,15.31,8.28,7.03
55142,29896,108,1,101.65,101.65,0.0,101.65,46.27,55.38
55143,29897,224,1,16.78,16.78,0.0,16.78,9.36,7.42
55144,29897,32,1,339.04,339.04,0.0,339.04,213.92,125.12
55145,29897,239,1,34.48,34.48,0.0,34.48,16.53,17.95
55146,29897,226,1,18.92,18.92,0.0,18.92,11.4,7.52
55147,29898,251,1,55.37,55.37,4.43,50.94,29.12,21.82
55148,29899,233,3,10.18,30.54,0.0,30.54,15.78,14.76
55149,29900,227,1,32.35,32.35,0.0,32.35,16.99,15.36
55150,29900,221,1,23.7,23.7,0.0,23.7,12.38,11.32
55151,29900,208,2,37.46,74.92,0.0,74.92,39.5,35.42
55152,29901,226,1,18.92,18.92,0.0,18.92,11.4,7.52
55153,29901,171,1,26.6,26.6,0.0,26.6,10.53,16.07
55154,29902,224,1,16.78,16.78,3.36,13.42,9.36,4.06
55155,29902,221,3,23.7,71.1,14.22,56.88,37.14,19.74
55156,29902,236,1,79.68,79.68,15.94,63.74,41.38,22.36
55157,29903,226,1,18.92,18.92,0.0,18.92,11.4,7.52
55158,29904,198,1,115.36,115.36,3.46,111.9,61.0,50.9
55159,29904,247,2,90.78,181.56,5.45,176.11,79.0,97.11
55160,29904,262,1,42.62,42.62,1.28,41.34,25.82,15.52
55161,29905,237,2,34.29,68.58,0.0,68.58,32.32,36.26
55162,29906,207,1,41.43,41.43,0.0,41.43,20.72,20.71
55163,29906,242,1,66.33,66.33,0.0,66.33,33.39,32.94
55164,29906,248,1,40.24,40.24,0.0,40.24,19.1,21.14
55165,29907,218,1,33.07,33.07,0.0,33.07,16.94,16.13
55166,29907,225,1,29.27,29.27,0.0,29.27,17.68,11.59
55167,29907,236,1,79.68,79.68,0.0,79.68,41.38,38.3
55168,29908,245,1,44.09,44.09,17.64,26.45,19.47,6.98
55169,29909,222,1,39.28,39.28,8.25,31.03,20.3,10.73
55170,29910,244,1,72.58,72.58,13.79,58.79,32.43,26.36
55171,29911,239,1,34.48,34.48,0.0,34.48,16.53,17.95
55172,29912,99,2,187.35,374.7,29.98,344.72,172.36,172.36
55173,29912,106,3,153.44,460.32,36.83,423.49,195.51,227.98
55174,29912,222,2,39.28,78.56,6.28,72.28,40.6,31.68
55175,29913,232,1,17.43,17.43,0.0,17.43,7.92,9.51
55176,29913,247,1,90.78,90.78,0.0,90.78,39.5,51.28
55177,29914,233,1,10.18,10.18,2.14,8.04,5.26,2.78
55178,29915,70,1,55.03,55.03,0.0,55.03,25.11,29.92
55179,29916,220,2,29.74,59.48,16.06,43.42,33.62,9.8
55180,29917,240,1,16.46,16.46,0.66,15.8,8.51,7.29
55181,29918,280,1,431.22,431.22,12.94,418.28,226.89,191.39
55182,29919,198,3,115.36,346.08,0.0,346.08,183.0,163.08
55183,29919,200,1,235.08,235.08,0.0,235.08,125.47,109.61
55184,29920,224,2,16.78,33.56,0.67,32.89,18.72,14.17
55185,29921,218,1,33.07,33.07,0.0,33.07,16.94,16.13
55186,29921,211,1,37.32,37.32,0.0,37.32,19.17,18.15
55187,29922,225,1,29.27,29.27,9.37,19.9,17.68,2.22
55188,29922,214,3,41.77,125.31,40.1,85.21,63.99,21.22
55189,29923,210,1,27.65,27.65,9.68,17.97,15.41,2.56
55190,29924,227,1,32.35,32.35,1.62,30.73,16.99,13.74
55191,29925,209,2,21.87,43.74,9.19,34.55,22.36,12.19
55192,29926,208,1,37.46,37.46,6.74,30.72,19.75,10.97
55193,29927,207,1,41.43,41.43,11.19,30.24,20.72,9.52
55194,29927,216,1,17.45,17.45,4.71,12.74,8.66,4.08
55195,29927,213,1,30.93,30.93,8.35,22.58,16.13,6.45
55196,29928,222,1,39.28,39.28,3.93,35.35,20.3,15.05
55197,29928,207,1,41.43,41.43,4.14,37.29,20.72,16.57
55198,29929,48,1,45.63,45.63,2.74,42.89,18.93,23.96
55199,29929,212,1,10.92,10.92,0.66,10.26,6.45,3.81
55200,29930,230,2,66.49,132.98,11.97,121.01,64.9,56.11
55201,29930,262,1,42.62,42.62,3.84,38.78,25.82,12.96
55202,29930,266,1,46.81,46.81,4.21,42.6,30.07,12.53
55203,29931,265,1,40.93,40.93,8.6,32.33,22.59,9.74
55204,29932,24,1,111.6,111.6,31.25,80.35,69.57,10.78
55205,29933,270,1,24.67,24.67,0.0,24.67,14.66,10.01
55206,29933,252,1,39.2,39.2,0.0,39.2,18.43,20.77
55207,29934,258,1,45.85,45.85,4.13,41.72,27.46,14.26
55208,29935,260,2,8.93,17.86,0.0,17.86,10.94,6.92
55209,29936,254,1,51.78,51.78,14.5,37.28,33.35,3.93
55210,29937,256,1,62.81,62.81,0.0,62.81,34.38,28.43
55211,29938,272,1,30.03,30.03,4.2,25.83,18.61,7.22
55212,29938,10,1,311.99,311.99,43.68,268.31,178.21,90.1
55213,29938,261,1,8.01,8.01,1.12,6.89,4.59,2.3
55214,29939,17,1,227.34,227.34,0.0,227.34,154.63,72.71
55215,29939,263,1,23.84,23.84,0.0,23.84,15.72,8.12
55216,29939,263,1,23.84,23.84,0.0,23.84,15.72,8.12
55217,29940,38,1,438.16,438.16,166.5,271.66,292.43,-20.77
55218,29940,259,1,59.49,59.49,22.61,36.88,32.65,4.23
55219,29941,253,1,61.67,61.67,0.0,61.67,33.62,28.05
55220,29942,274,1,60.3,60.3,0.0,60.3,33.05,27.25
55221,29942,272,1,30.03,30.03,0.0,30.03,18.61,11.42
55222,29943,254,1,51.78,51.78,0.0,51.78,33.35,18.43
55223,29944,264,1,36.36,36.36,0.0,36.36,21.61,14.75
55224,29944,126,3,29.0,87.0,0.0,87.0,46.95,40.05
55225,29945,233,1,10.18,10.18,0.81,9.37,5.26,4.11
55226,29945,101,1,171.21,171.21,13.7,157.51,78.21,79.3
55227,29945,261,1,8.01,8.01,0.64,7.37,4.59,2.78
55228,29945,274,1,60.3,60.3,4.82,55.48,33.05,22.43
55229,29946,163,1,94.11,94.11,0.0,94.11,34.37,59.74
55230,29947,269,1,31.54,31.54,11.35,20.19,17.9,2.29
55231,29947,198,1,115.36,115.36,41.53,73.83,61.0,12.83
55232,29948,259,1,59.49,59.49,1.78,57.71,32.65,25.06
55233,29948,263,3,23.84,71.52,2.15,69.37,47.16,22.21
55234,29949,264,1,36.36,36.36,0.0,36.36,21.61,14.75
55235,29949,177,1,63.64,63.64,0.0,63.64,26.16,37.48
55236,29950,266,1,46.81,46.81,0.0,46.81,30.07,16.74
55237,29951,45,1,75.44,75.44,1.51,73.93,31.72,42.21
55238,29952,66,3,123.52,370.56,0.0,370.56,161.58,208.98
55239,29952,63,1,127.62,127.62,0.0,127.62,49.97,77.65
55240,29953,129,2,160.1,320.2,16.01,304.19,153.88,150.31
55241,29953,77,3,31.18,93.53999999999999,4.68,88.86,41.64,47.22
55242,29954,145,3,162.58,487.74,121.94,365.8,247.5,118.3
55243,29954,182,1,50.61,50.61,12.65,37.96,24.23,13.73
55244,29955,72,1,54.22,54.22,9.76,44.46,23.6,20.86
55245,29956,92,1,155.97,155.97,0.0,155.97,76.64,79.33
55246,29956,133,1,95.31,95.31,0.0,95.31,53.03,42.28
55247,29957,177,1,63.64,63.64,8.91,54.73,26.16,28.57
55248,29957,287,1,47.03,47.03,6.58,40.45,27.14,13.31
55249,29957,51,1,74.42,74.42,10.42,64.0,32.31,31.69
55250,29958,143,1,31.67,31.67,0.0,31.67,17.73,13.94
55251,29958,166,1,24.49,24.49,0.0,24.49,8.77,15.72
55252,29959,134,1,215.58,215.58,81.92,133.66,103.26,30.4
55253,29959,152,1,22.41,22.41,8.52,13.89,7.75,6.14
55254,29960,163,1,94.11,94.11,7.53,86.58,34.37,52.21
55255,29960,157,1,56.09,56.09,4.49,51.6,20.48,31.12
55256,29961,180,1,164.53,164.53,0.0,164.53,81.31,83.22
55257,29962,41,1,70.18,70.18,2.11,68.07,44.9,23.17
55258,29962,203,1,160.15,160.15,4.8,155.35,77.39,77.96
55259,29963,187,1,136.48,136.48,45.04,91.44,64.48,26.96
55260,29964,92,1,155.97,155.97,0.0,155.97,76.64,79.33
55261,29965,234,1,56.84,56.84,0.0,56.84,29.55,27.29
55262,29966,12,1,311.98,311.98,78.0,233.98,181.78,52.2
55263,29967,107,1,157.68,157.68,0.0,157.68,73.74,83.94
55264,29967,145,1,162.58,162.58,0.0,162.58,82.5,80.08
55265,29968,96,1,182.08,182.08,0.0,182.08,77.59,104.49
55266,29969,180,1,164.53,164.53,37.84,126.69,81.31,45.38
55267,29969,285,1,232.22,232.22,53.41,178.81,118.45,60.36
55268,29970,188,3,270.84,812.52,0.0,812.52,374.85,437.67
55269,29970,74,3,78.07,234.20999999999998,0.0,234.21,105.75,128.46
55270,29971,180,1,164.53,164.53,55.94,108.59,81.31,27.28
55271,29972,177,3,63.64,190.92000000000002,0.0,190.92,78.48,112.44
55272,29972,163,1,94.11,94.11,0.0,94.11,34.37,59.74
55273,29973,14,2,572.8,1145.6,0.0,1145.6,770.28,375.32
55274,29974,209,1,21.87,21.87,1.09,20.78,11.18,9.6
55275,29975,2,1,162.08,162.08,0.0,162.08,101.56,60.52
55276,29975,23,1,400.95,400.95,0.0,400.95,270.81,130.14
55277,29975,278,3,442.26,1326.78,0.0,1326.78,696.63,630.15
